cc_num,first,last,trans_num,trans_date,trans_time,unix_time,category,merchant,amt,merch_lat,merch_long,is_fraud
4641003399120410,Tiffany,Russell,8e49a66d62193b151a33f96bf33b4869,2016-01-17T00:00:00.000+05:30,17:50:23,1453053023,shopping_net,Boyer-Reichert,222,42.157234,-92.161525,0
6011779269963768,Jennifer,Harvey,982790ee8c70f16d2dfdf5940c0b6aa7,2016-01-17T00:00:00.000+05:30,18:34:35,1453055675,food_dining,Will Ltd,165,36.684771,-89.75448,0
4641003399120410,Tiffany,Russell,6f8059c7d972532f64824a423fee88db,2016-01-17T00:00:00.000+05:30,19:45:50,1453059950,gas_transport,Friesen-Stamm,96,42.153625,-92.152819,0
4641003399120410,Tiffany,Russell,d79e3a2c96e81ffebc3e5c07969e1f1b,2016-01-17T00:00:00.000+05:30,20:57:18,1453064238,kids_pets,Goyette-Gerhold,183,42.152181,-92.181076,0
6011779269963768,Jennifer,Harvey,56b49a3e6940cc78acbbfad43eedaad4,2016-01-18T00:00:00.000+05:30,02:30:49,1453084249,personal_care,Rolfson-Kunde,67,36.679119,-89.763803,0
4170242670039985,Rebecca,Trujillo,70e6549becd443fced66bcbf1a8dc8f6,2016-01-18T00:00:00.000+05:30,03:26:56,1453087616,misc_net,Brown PLC,177,45.929171,-106.653762,0
4641003399120410,Tiffany,Russell,77aad2cdbf4d02a419ced8abd844f96d,2016-01-18T00:00:00.000+05:30,04:48:18,1453092498,shopping_pos,Morissette PLC,199,42.147502,-92.155602,0
4641003399120410,Tiffany,Russell,db19228d1deb765307aecfc0397e6df5,2016-01-18T00:00:00.000+05:30,06:58:08,1453100288,misc_net,Flatley-Durgan,152,42.175126,-92.170933,0
4483018920250,Helen,Strong,9d0ec79b1bb13c5e1377968392c17a31,2016-01-18T00:00:00.000+05:30,07:51:23,1453103483,personal_care,Wilkinson LLC,73,36.962795,-108.196266,0
4641003399120410,Tiffany,Russell,3ed289eef3702c9f32fb458573cf5232,2016-01-18T00:00:00.000+05:30,09:36:35,1453109795,personal_care,"Hahn, Bahringer and McLaughlin",166,42.172643,-92.161629,0
4641003399120410,Tiffany,Russell,f281ba32462b33ecf6b44c014b4099eb,2016-01-18T00:00:00.000+05:30,12:04:21,1453118661,misc_pos,Haley Group,167,42.174324,-92.15935,0
675985166411,Rebecca,Brown,e32cc1c9c4d454eae5c249e5bd993488,2016-01-18T00:00:00.000+05:30,12:05:49,1453118749,shopping_net,Cormier LLC,32,44.773598,-75.135276,0
4641003399120410,Tiffany,Russell,44d43c7b028146f8d0b6f8298a1ca347,2016-01-18T00:00:00.000+05:30,14:35:50,1453127750,food_dining,Bechtelar-Rippin,98,42.16198,-92.173851,0
6011779269963768,Jennifer,Harvey,bd31a13133f3f617103e3463cd4feda8,2016-01-18T00:00:00.000+05:30,14:41:40,1453128100,home,Gaylord-Powlowski,67,36.69795,-89.782809,0
4170242670039985,Rebecca,Trujillo,2da1b507aa5f103dd93a384c4acfee2e,2016-01-18T00:00:00.000+05:30,15:25:53,1453130753,gas_transport,Rodriguez Group,72,45.946186,-106.636523,0
6011779269963768,Jennifer,Harvey,fb1f7eefe43c60bb32ac32977f081832,2016-01-18T00:00:00.000+05:30,19:22:18,1453144938,home,Quitzon-Goyette,117,36.696893,-89.772572,0
4170242670039985,Rebecca,Trujillo,cde3b53c7b38084e74c4bcc45a7ec267,2016-01-18T00:00:00.000+05:30,21:24:58,1453152298,kids_pets,Goyette-Gerhold,108,45.920867,-106.650147,0
4483018920250,Helen,Strong,91a9765d9c0dd5b261d33dbe4997d4aa,2016-01-18T00:00:00.000+05:30,21:30:56,1453152656,food_dining,Deckow-Dare,65,36.958356,-108.166233,0
675985166411,Rebecca,Brown,8e83aeda0c6f39031712296b0a9eec81,2016-01-18T00:00:00.000+05:30,22:16:48,1453155408,food_dining,Kihn-Schuster,235,44.784697,-75.134575,0
4483018920250,Helen,Strong,6e53a6ae28c24045ea4acc260af1f0ca,2016-01-18T00:00:00.000+05:30,22:49:53,1453157393,shopping_net,"Schmeler, Bashirian and Price",60,36.957799,-108.167121,0
4641003399120410,Tiffany,Russell,3132fc5b27fd5c888f3e1c423ae226b3,2016-01-18T00:00:00.000+05:30,23:15:49,1453158949,misc_pos,Wisozk and Sons,124,42.162424,-92.164212,0
6011779269963768,Jennifer,Harvey,2334f2c2977d3d860195efe42c736f48,2016-01-19T00:00:00.000+05:30,01:16:03,1453166163,health_fitness,Kulas Group,62,36.671706,-89.760724,0
5157595343543285,Stephanie,Martin,68ea3a0c038e853fd136a6f10924f262,2016-01-19T00:00:00.000+05:30,02:17:22,1453169842,health_fitness,Schumm PLC,92,27.423034,-98.831364,0
675985166411,Rebecca,Brown,fabf8553c2d7254fe87182c6c4227df5,2016-01-19T00:00:00.000+05:30,03:45:48,1453175148,grocery_net,"Ferry, Reichel and DuBuque",61,44.760366,-75.144401,0
4641003399120410,Tiffany,Russell,42415def2499b25f804876a805b5da49,2016-01-19T00:00:00.000+05:30,05:16:43,1453180603,shopping_pos,Kihn Inc,94,42.162602,-92.17318,0
4170242670039985,Rebecca,Trujillo,c9daa412fd6272f7c2bc11cd17e66889,2016-01-19T00:00:00.000+05:30,06:49:32,1453186172,grocery_net,"Harris, Gusikowski and Heaney",72,45.93083,-106.628128,0
4641003399120410,Tiffany,Russell,c42601133803e0b530ba0f87261eca3a,2016-01-19T00:00:00.000+05:30,08:45:35,1453193135,health_fitness,Reilly and Sons,213,42.151916,-92.158328,0
4641003399120410,Tiffany,Russell,f0757a4cdcfda07c44faa7d98787be3b,2016-01-19T00:00:00.000+05:30,12:16:35,1453205795,misc_pos,Towne LLC,201,42.163033,-92.177149,0
675985166411,Rebecca,Brown,c9d5a2b7e3bd5850c829b9aee7d76624,2016-01-19T00:00:00.000+05:30,14:04:02,1453212242,food_dining,"Turner, Ziemann and Lehner",150,44.777941,-75.127053,0
5157595343543285,Stephanie,Martin,c12b3e2a9346a11cd67d4e0d6c929fc5,2016-01-19T00:00:00.000+05:30,14:38:42,1453214322,food_dining,Jast and Sons,190,27.413054,-98.835152,0
4641003399120410,Tiffany,Russell,e1c1e6c9a0efba9a7706426b87113a6e,2016-01-19T00:00:00.000+05:30,14:55:34,1453215334,misc_pos,Schmeler Inc,84,42.1445,-92.178939,0
4641003399120410,Tiffany,Russell,9070a99ad51ca7e90dce524cb7026002,2016-01-19T00:00:00.000+05:30,15:54:54,1453218894,home,Padberg-Sauer,57,42.168532,-92.160904,0
675985166411,Rebecca,Brown,9664a40c58703d52c1abc078c1ea0777,2016-01-19T00:00:00.000+05:30,20:54:18,1453236858,home,Botsford PLC,122,44.7646,-75.156696,0
5157595343543285,Stephanie,Martin,b4e950947e3a5acde89e410c48ea59b4,2016-01-19T00:00:00.000+05:30,21:43:18,1453239798,gas_transport,Friesen-DAmore,114,27.434462,-98.830821,0
675985166411,Rebecca,Brown,ec2d620825cf18cb5beccc9e284f7ab3,2016-01-19T00:00:00.000+05:30,22:27:19,1453242439,health_fitness,Jacobi Inc,37,44.753599,-75.138476,0
4641003399120410,Tiffany,Russell,d32b329cd72a240e7563aa8fb4c0ba80,2016-01-19T00:00:00.000+05:30,23:25:05,1453245905,gas_transport,Cummings LLC,193,42.164117,-92.171377,0
4483018920250,Helen,Strong,6e032a54ef40e21e9f326619a56d688f,2016-01-20T00:00:00.000+05:30,01:38:26,1453253906,health_fitness,Graham and Sons,104,36.974092,-108.182747,0
5157595343543285,Stephanie,Martin,b4e2dba756be211b58d2ea18d1110ccf,2016-01-20T00:00:00.000+05:30,02:41:12,1453257672,grocery_net,"Towne, Walker and Borer",87,27.425282,-98.831623,0
4170242670039985,Rebecca,Trujillo,72bc3a066c43e64d9f86be20cdf68175,2016-01-20T00:00:00.000+05:30,02:43:14,1453257794,health_fitness,"Hills, Hegmann and Schaefer",73,45.930066,-106.653564,0
675985166411,Rebecca,Brown,da83522fe5e516b8991f6f875fa8a77d,2016-01-20T00:00:00.000+05:30,03:15:04,1453259704,health_fitness,Shields-Wunsch,109,44.756274,-75.13285,0
4641003399120410,Tiffany,Russell,100774a1b006ac2f34399e4e03b048d9,2016-01-20T00:00:00.000+05:30,07:22:34,1453274554,shopping_pos,Turner and Sons,62,42.169626,-92.169109,0
4641003399120410,Tiffany,Russell,92a6ae79e3ca478d450335e83ffa1315,2016-01-20T00:00:00.000+05:30,07:32:05,1453275125,shopping_pos,"Bins, Balistreri and Beatty",110,42.147834,-92.167408,0
675985166411,Rebecca,Brown,e7cc9b894e9fae41ded0d172e3cbb35d,2016-01-20T00:00:00.000+05:30,07:58:23,1453276703,misc_net,"Kerluke, Kertzmann and Wiza",90,44.769286,-75.131441,0
4483018920250,Helen,Strong,3f3b3af14e19225de5aa772f34c53b81,2016-01-20T00:00:00.000+05:30,08:59:03,1453280343,shopping_pos,Sawayn PLC,50,36.956932,-108.171922,0
4483018920250,Helen,Strong,cf8b42b001bd7deecd78717b1fc169ea,2016-01-20T00:00:00.000+05:30,12:05:36,1453291536,home,"Durgan, Gislason and Spencer",139,36.970511,-108.194611,0
4641003399120410,Tiffany,Russell,6fe000e05cc93e773119357e3b650aa6,2016-01-20T00:00:00.000+05:30,13:25:01,1453296301,grocery_pos,Hackett-Lueilwitz,77,42.147428,-92.15094,0
675985166411,Rebecca,Brown,dd049003de51e4b4233a91363e056cc9,2016-01-20T00:00:00.000+05:30,14:34:17,1453300457,gas_transport,Friesen-DAmore,97,44.761117,-75.138404,0
5157595343543285,Stephanie,Martin,6850a229cf6983bc26ae02b29553354f,2016-01-20T00:00:00.000+05:30,14:51:49,1453301509,misc_pos,"Nienow, Ankunding and Collier",63,27.429566,-98.851286,0
4483018920250,Helen,Strong,72a49eb03f66a24ae4c72dc6cd63d9cc,2016-01-20T00:00:00.000+05:30,15:04:11,1453302251,food_dining,"Hermiston, Russel and Price",87,36.973947,-108.186661,0
675985166411,Rebecca,Brown,fb5ac7b13549f5e3f21661c6c4c6a5e4,2016-01-20T00:00:00.000+05:30,16:56:36,1453308996,gas_transport,Berge LLC,75,44.771934,-75.135914,0
5157595343543285,Stephanie,Martin,a859696d0bdce2b7827ad0439fe0f217,2016-01-20T00:00:00.000+05:30,17:26:45,1453310805,misc_pos,Hermann-Gaylord,146,27.433043,-98.849586,0
5157595343543285,Stephanie,Martin,b31b9f54784764088f715f86de4d9b3e,2016-01-20T00:00:00.000+05:30,17:57:54,1453312674,gas_transport,"Raynor, Reinger and Hagenes",96,27.416091,-98.830081,0
4170242670039985,Rebecca,Trujillo,693c3247d2c5b960be2aa23645211359,2016-01-20T00:00:00.000+05:30,18:05:31,1453313131,gas_transport,Friesen-Stamm,73,45.919456,-106.644567,0
4170242670039985,Rebecca,Trujillo,54f2c7e09eebede7ddb6bd61d798665e,2016-01-20T00:00:00.000+05:30,18:57:51,1453316271,misc_pos,Wisozk and Sons,144,45.951119,-106.640177,0
4641003399120410,Tiffany,Russell,947038ef83c110f2d462a17712e35f3e,2016-01-20T00:00:00.000+05:30,19:07:00,1453316820,gas_transport,Bins-Rice,174,42.166459,-92.1676,0
4483018920250,Helen,Strong,ff222bb18831f31f2825f5ae0afde1dd,2016-01-20T00:00:00.000+05:30,19:14:09,1453317249,shopping_net,Ankunding LLC,135,36.948405,-108.1874,0
4641003399120410,Tiffany,Russell,b8b59c4cff491948eaf567a701d77800,2016-01-20T00:00:00.000+05:30,20:01:19,1453320079,food_dining,Kilback LLC,186,42.169387,-92.154263,0
675985166411,Rebecca,Brown,a749166bc8d8dbc3cc743add3707a049,2016-01-20T00:00:00.000+05:30,21:36:00,1453325760,misc_pos,Balistreri-Nader,62,44.767632,-75.143555,0
675985166411,Rebecca,Brown,ab6cd3d418371a643091d688f125f793,2016-01-20T00:00:00.000+05:30,22:43:09,1453329789,home,"Windler, Goodwin and Kovacek",40,44.780061,-75.145137,0
5157595343543285,Stephanie,Martin,f9e20e596b49d8cde7c36bf13d084835,2016-01-20T00:00:00.000+05:30,23:12:12,1453331532,shopping_net,"Kuhic, Bins and Pfeffer",90,27.438859,-98.844267,0
4641003399120410,Tiffany,Russell,58d3c49507706343b42812bec9befa1e,2016-01-21T00:00:00.000+05:30,02:29:04,1453343344,health_fitness,Friesen Ltd,27,42.152506,-92.164561,0
4170242670039985,Rebecca,Trujillo,5b67af46056e68217261c77947af11ae,2016-01-21T00:00:00.000+05:30,06:26:01,1453357561,health_fitness,Thompson-Gleason,52,45.92978,-106.640514,0
5157595343543285,Stephanie,Martin,1538cf52302ecc5db0fd168e27e3f1c2,2016-01-21T00:00:00.000+05:30,06:42:44,1453358564,shopping_pos,"Swaniawski, Lowe and Robel",62,27.44386,-98.82779,0
4170242670039985,Rebecca,Trujillo,d08e4dd3927e18b50f078cb8678e735d,2016-01-21T00:00:00.000+05:30,08:10:59,1453363859,personal_care,Kirlin and Sons,167,45.942561,-106.625867,0
675985166411,Rebecca,Brown,10301ae2263df20748f543672ca5e9d1,2016-01-21T00:00:00.000+05:30,10:30:34,1453372234,health_fitness,"Klocko, Runolfsdottir and Breitenberg",49,44.761954,-75.149314,0
4641003399120410,Tiffany,Russell,774ddd826043cd38c8dcc551d1ec1bee,2016-01-21T00:00:00.000+05:30,11:45:45,1453376745,shopping_pos,Kris-Padberg,63,42.169323,-92.162988,0
675985166411,Rebecca,Brown,5b0173aafb565c067f7e3507141925dd,2016-01-21T00:00:00.000+05:30,11:51:05,1453377065,personal_care,"Roberts, Ryan and Smith",58,44.762248,-75.135244,0
6011779269963768,Jennifer,Harvey,789bfe6b2c8b201c617a467a6353151e,2016-01-21T00:00:00.000+05:30,18:28:15,1453400895,kids_pets,Hoppe-Parisian,63,36.703267,-89.771659,0
675985166411,Rebecca,Brown,2db493c4e8d5f5aa96900e8f3d5a1937,2016-01-21T00:00:00.000+05:30,18:40:29,1453401629,misc_pos,Block Group,69,44.783513,-75.129472,0
6011779269963768,Jennifer,Harvey,8f57a68b50c825e3c22c13216aa00406,2016-01-21T00:00:00.000+05:30,18:54:54,1453402494,misc_pos,Buckridge PLC,114,36.694041,-89.76781,0
6011779269963768,Jennifer,Harvey,e7ae78ac13d43a7b18fedd3589ff3f31,2016-01-21T00:00:00.000+05:30,19:16:44,1453403804,grocery_pos,"Kovacek, Dibbert and Ondricka",210,36.695635,-89.784693,0
4641003399120410,Tiffany,Russell,216c79c87dfbfa8e6076d56f36b79ad4,2016-01-21T00:00:00.000+05:30,20:09:35,1453406975,kids_pets,Waelchi-Wolf,91,42.150972,-92.164897,0
4641003399120410,Tiffany,Russell,1d81c546af795185997b0146d16b15cf,2016-01-21T00:00:00.000+05:30,22:36:49,1453415809,gas_transport,Koss and Sons,56,42.141969,-92.178904,0
6011779269963768,Jennifer,Harvey,4864cfa7c67c49e270f6944b4dba8c46,2016-01-21T00:00:00.000+05:30,23:18:52,1453418332,grocery_pos,Goodwin-Nitzsche,240,36.670711,-89.763254,0
6011779269963768,Jennifer,Harvey,650e86608ee53ceeb35d77f497aa22ef,2016-01-22T00:00:00.000+05:30,00:36:51,1453423011,personal_care,"Roberts, Ryan and Smith",51,36.695008,-89.785716,0
675985166411,Rebecca,Brown,2cce10c3fdabb2db130c25d35635f451,2016-01-22T00:00:00.000+05:30,04:26:29,1453436789,misc_net,"Rodriguez, Yost and Jenkins",45,44.781122,-75.129634,0
675985166411,Rebecca,Brown,71680d264be13e8fa20004f134a11acc,2016-01-22T00:00:00.000+05:30,04:34:36,1453437276,shopping_pos,Torphy-Goyette,59,44.785208,-75.153023,0
675985166411,Rebecca,Brown,622d38ca4cd392929738ac1627e2a17f,2016-01-22T00:00:00.000+05:30,05:03:15,1453438995,shopping_pos,Hermann and Sons,108,44.770493,-75.127467,0
675985166411,Rebecca,Brown,8b1c4079fcf3d8569a0623c7aad5bdd3,2016-01-22T00:00:00.000+05:30,06:50:51,1453445451,personal_care,"Kihn, Brakus and Goyette",203,44.77519,-75.142083,0
4483018920250,Helen,Strong,330ad81c5755c4b8241ca389943b164e,2016-01-22T00:00:00.000+05:30,08:27:51,1453451271,shopping_pos,"Okuneva, Schneider and Rau",87,36.961775,-108.181209,0
675985166411,Rebecca,Brown,3c4bb73238abe22b232f44c418b832c6,2016-01-22T00:00:00.000+05:30,09:46:29,1453455989,shopping_pos,Mohr Inc,33,44.765601,-75.125389,0
675985166411,Rebecca,Brown,ddbe658646c7ddcb96af09045ba9ca08,2016-01-22T00:00:00.000+05:30,10:40:13,1453459213,personal_care,Auer LLC,44,44.759018,-75.139616,0
675985166411,Rebecca,Brown,e9fdbc7bc06d593a9f0979059ec2662d,2016-01-22T00:00:00.000+05:30,12:22:58,1453465378,entertainment,Dare-Marvin,70,44.763202,-75.139255,0
6011779269963768,Jennifer,Harvey,93e0faed9941ef2e6c96e06590e85d06,2016-01-22T00:00:00.000+05:30,13:42:56,1453470176,entertainment,Wilkinson Ltd,57,36.703953,-89.755059,0
675985166411,Rebecca,Brown,145cb80c67e6caf5242a0c41a0498e8e,2016-01-22T00:00:00.000+05:30,13:57:44,1453471064,misc_pos,"Turner, Ruecker and Parisian",53,44.755024,-75.150092,0
5157595343543285,Stephanie,Martin,5b430ca367c008be20232d35f1cb7ca7,2016-01-22T00:00:00.000+05:30,14:03:47,1453471427,kids_pets,Waelchi Inc,78,27.42214,-98.844745,0
675985166411,Rebecca,Brown,c8df246539303f708ae53d4d260d556d,2016-01-22T00:00:00.000+05:30,14:12:30,1453471950,kids_pets,Waelchi-Wolf,104,44.780883,-75.132053,0
4361646620879135,Kimberly,Hudson,085541bab7187337202d4fda130acf9e,2016-01-22T00:00:00.000+05:30,15:09:23,1453475363,travel,"Monahan, Hermann and Johns",50,41.678363,-74.681982,0
675985166411,Rebecca,Brown,b186ebf3ed762faf9200abf25b0a8b3f,2016-01-22T00:00:00.000+05:30,15:59:16,1453478356,shopping_net,"Streich, Dietrich and Barton",96,44.783045,-75.138899,0
4170242670039985,Rebecca,Trujillo,5643afd2fd806ab68cfdd9b1ebd4a9da,2016-01-22T00:00:00.000+05:30,16:01:52,1453478512,kids_pets,Bogisich-Weimann,70,45.926329,-106.627882,0
6011779269963768,Jennifer,Harvey,988f80c3db6652bb0ff2919fa91ea02b,2016-01-22T00:00:00.000+05:30,17:04:40,1453482280,grocery_pos,Miller-Hauck,140,36.675903,-89.758311,0
4641003399120410,Tiffany,Russell,983bb996098bccb155a73abb452c3dcc,2016-01-22T00:00:00.000+05:30,18:17:38,1453486658,gas_transport,"Robel, Cummerata and Prosacco",88,42.144593,-92.179979,0
4170242670039985,Rebecca,Trujillo,5338f8f68d237520587d9a4b0d2e2f98,2016-01-22T00:00:00.000+05:30,19:02:25,1453489345,kids_pets,Schoen Ltd,75,45.934204,-106.62129,0
4483018920250,Helen,Strong,2e6f4f2e928ef47e490ae2fd2c1d0a89,2016-01-22T00:00:00.000+05:30,19:17:57,1453490277,kids_pets,Lubowitz-Walter,229,36.942608,-108.169318,0
6011779269963768,Jennifer,Harvey,fd58d44a635a5c5423a27e90158ee5e6,2016-01-22T00:00:00.000+05:30,20:40:35,1453495235,gas_transport,Kuvalis Ltd,76,36.684171,-89.782474,0
4641003399120410,Tiffany,Russell,d4e17fd6115249f91048409d13137d0f,2016-01-22T00:00:00.000+05:30,21:46:51,1453499211,grocery_pos,Wolf Inc,82,42.163919,-92.177856,0
4641003399120410,Tiffany,Russell,d9360215d7fed46b5f4953cd057a1e33,2016-01-22T00:00:00.000+05:30,21:47:15,1453499235,kids_pets,"Lang, Towne and Schuppe",222,42.160539,-92.149955,0
675985166411,Rebecca,Brown,f81078db1fef4b5df8723259178aae45,2016-01-22T00:00:00.000+05:30,22:58:59,1453503539,gas_transport,"Greenholt, Jacobi and Gleason",90,44.778896,-75.1385,0
4641003399120410,Tiffany,Russell,b17c995014cb52c3f2f8641738215c60,2016-01-23T00:00:00.000+05:30,00:30:38,1453509038,misc_net,Nader-Heller,190,42.148677,-92.155949,0
5157595343543285,Stephanie,Martin,2b831311018d0dce04bbe563ea521abc,2016-01-23T00:00:00.000+05:30,00:53:04,1453510384,travel,Ebert-Daugherty,280,26.540609,-97.150172,1
4641003399120410,Tiffany,Russell,f8dc3a48ce808461f8d8b48a49ce2206,2016-01-23T00:00:00.000+05:30,01:01:01,1453510861,personal_care,Bins-Howell,67,42.16221,-92.168344,0
5157595343543285,Stephanie,Martin,6cbf42706ae9f7c81a3df3e3035b8d26,2016-01-23T00:00:00.000+05:30,01:11:12,1453511472,personal_care,Kub PLC,767,27.824719,-97.176828,1
5157595343543285,Stephanie,Martin,f5b618472c6c14a745e961d0385280be,2016-01-23T00:00:00.000+05:30,01:45:02,1453513502,grocery_net,Rempel PLC,736,26.319252,-99.652606,1
4641003399120410,Tiffany,Russell,ccd71bba8288f22142d6196a5a3ca8b6,2016-01-23T00:00:00.000+05:30,03:27:06,1453519626,personal_care,"Nienow, Barrows and Romaguera",23,42.165618,-92.157948,0
4641003399120410,Tiffany,Russell,92d8a5dc62d344494e150533a127ef37,2016-01-23T00:00:00.000+05:30,03:32:34,1453519954,grocery_net,Pfeffer LLC,104,42.149266,-92.163112,0
4170242670039985,Rebecca,Trujillo,694fe952172969a1647dfd72e8b6bed7,2016-01-23T00:00:00.000+05:30,07:04:58,1453532698,shopping_pos,Hudson-Grady,51,45.920819,-106.645947,0
4483018920250,Helen,Strong,066d7f1229d854a943dfc23be3bb3148,2016-01-23T00:00:00.000+05:30,11:43:23,1453549403,health_fitness,"Hyatt, Russel and Gleichner",89,36.963191,-108.174398,0
4361646620879135,Kimberly,Hudson,6c88cc41f68eb3261b2a710b4d39e6ff,2016-01-23T00:00:00.000+05:30,12:27:05,1453552025,home,Reilly LLC,73,41.695258,-74.659366,0
4641003399120410,Tiffany,Russell,807633ab3560cbc8b5dcf9a5700f232e,2016-01-23T00:00:00.000+05:30,12:56:27,1453553787,food_dining,Stiedemann Ltd,153,42.163835,-92.17793,0
4483018920250,Helen,Strong,56abe58255b9a8e4f203395578935273,2016-01-23T00:00:00.000+05:30,12:59:27,1453553967,grocery_pos,Stracke-Lemke,147,36.946675,-108.191035,0
675985166411,Rebecca,Brown,2270c1471f336699b44a4a5ca43071e7,2016-01-23T00:00:00.000+05:30,13:09:02,1453554542,gas_transport,Mraz-Herzog,114,44.751959,-75.146194,0
675985166411,Rebecca,Brown,8fa33cf00daacc612647173e77b8c14b,2016-01-23T00:00:00.000+05:30,14:04:44,1453557884,food_dining,Schuppe-Schuppe,242,44.752501,-75.124705,0
4361646620879135,Kimberly,Hudson,c5650032ce983e64e16294fc8f5c313a,2016-01-23T00:00:00.000+05:30,14:13:46,1453558426,gas_transport,Rodriguez Group,215,41.669646,-74.68091,0
675985166411,Rebecca,Brown,f49e45e4d995d41174331415de9f5a4c,2016-01-23T00:00:00.000+05:30,15:00:56,1453561256,gas_transport,Harber Inc,175,44.779602,-75.144954,0
4641003399120410,Tiffany,Russell,6e27c6621caa732ca904d6713cac4699,2016-01-23T00:00:00.000+05:30,15:18:16,1453562296,grocery_pos,Kiehn Inc,92,42.157498,-92.151468,0
6011779269963768,Jennifer,Harvey,2ec17547eeb7ee27a5ed4b2c53a44ada,2016-01-23T00:00:00.000+05:30,15:56:28,1453564588,misc_pos,Balistreri-Nader,103,36.681083,-89.758967,0
675985166411,Rebecca,Brown,b1a859da3f7edd5480f3428df0132f0d,2016-01-23T00:00:00.000+05:30,16:05:29,1453565129,gas_transport,"Connelly, Reichert and Fritsch",76,44.753722,-75.149924,0
6011779269963768,Jennifer,Harvey,ce9d0d695b2e6e3a59e925558458fb59,2016-01-23T00:00:00.000+05:30,17:42:11,1453570931,gas_transport,Rodriguez Group,87,36.703615,-89.781809,0
4641003399120410,Tiffany,Russell,9e8d3fda61db62a8c034df2831cb2ba4,2016-01-23T00:00:00.000+05:30,17:57:01,1453571821,food_dining,"Langosh, Wintheiser and Hyatt",116,42.161644,-92.163647,0
4641003399120410,Tiffany,Russell,88ef9d904cc4cdb7081f7d1c076138ce,2016-01-23T00:00:00.000+05:30,18:40:24,1453574424,shopping_net,"Kuhic, Bins and Pfeffer",103,42.142106,-92.156703,0
4483018920250,Helen,Strong,ad6e4dea958d2aeb5a66856ba135defe,2016-01-23T00:00:00.000+05:30,19:27:07,1453577227,home,Quitzon-Goyette,183,36.948327,-108.173602,0
4170242670039985,Rebecca,Trujillo,6fbc29a8445f4bb95afb8a470758b56d,2016-01-23T00:00:00.000+05:30,20:52:38,1453582358,home,Eichmann-Kilback,141,45.931589,-106.622214,0
5157595343543285,Stephanie,Martin,3e5d65c394653fd6677686a6287230d2,2016-01-23T00:00:00.000+05:30,22:47:19,1453589239,grocery_pos,"Huel, Hammes and Witting",246,28.399466,-97.769062,1
4170242670039985,Rebecca,Trujillo,e71996884a8dc27917b8544e2f114622,2016-01-24T00:00:00.000+05:30,00:52:54,1453596774,grocery_net,Wiegand-Lowe,53,45.942698,-106.643393,0
4170242670039985,Rebecca,Trujillo,4fb78792b898c9d345fdec683c151523,2016-01-24T00:00:00.000+05:30,01:45:56,1453599956,misc_net,Kris-Weimann,159,45.935974,-106.63135,0
6011779269963768,Jennifer,Harvey,4480d6e3922ab50ba78e7b002308828c,2016-01-24T00:00:00.000+05:30,02:07:23,1453601243,shopping_pos,"Douglas, Schneider and Turner",64,36.699073,-89.781241,0
5157595343543285,Stephanie,Martin,22c5cce05216543b6cdbc85a40c8d882,2016-01-24T00:00:00.000+05:30,02:16:42,1453601802,travel,Leannon-Nikolaus,468,26.534749,-97.468622,1
4483018920250,Helen,Strong,acc151f6b855441c01e2c2bd097fad41,2016-01-24T00:00:00.000+05:30,02:34:25,1453602865,personal_care,"Berge, Kautzer and Harris",197,36.94912,-108.179094,0
4641003399120410,Tiffany,Russell,6a758b6d4379dffb666682033722a09b,2016-01-24T00:00:00.000+05:30,03:01:14,1453604474,health_fitness,Torphy-Kertzmann,49,42.172266,-92.149966,0
5157595343543285,Stephanie,Martin,c9974ab6574510a22e243659bce4475b,2016-01-24T00:00:00.000+05:30,03:27:26,1453606046,shopping_pos,Kuhn LLC,462,27.296912,-100.513584,1
6011779269963768,Jennifer,Harvey,c406f8cea403541475c14922ad8e3e4e,2016-01-24T00:00:00.000+05:30,04:37:26,1453610246,shopping_pos,"Weimann, Kuhic and Beahan",157,36.693734,-89.764529,0
675985166411,Rebecca,Brown,a7cd4394ef6dc9dec3bc9f2ba723e319,2016-01-24T00:00:00.000+05:30,05:19:16,1453612756,misc_net,Zemlak Group,83,44.772181,-75.124708,0
6011779269963768,Jennifer,Harvey,f06a81478afba6747b392fa92705eb11,2016-01-24T00:00:00.000+05:30,12:38:32,1453639112,kids_pets,Ullrich Ltd,263,36.684082,-89.776473,0
4170242670039985,Rebecca,Trujillo,c66166b07ee6ed6d547bf2947b335878,2016-01-24T00:00:00.000+05:30,12:55:02,1453640102,entertainment,Goldner-Lemke,74,45.920795,-106.646308,0
4483018920250,Helen,Strong,8279ba1c249f83c0a722581a9c528098,2016-01-24T00:00:00.000+05:30,13:11:09,1453641069,kids_pets,Schaefer Ltd,196,36.95643,-108.173226,0
4641003399120410,Tiffany,Russell,10504aea35d8d26380c68a997d2a950d,2016-01-24T00:00:00.000+05:30,14:22:03,1453645323,grocery_pos,Kunze Inc,76,42.159742,-92.179606,0
4483018920250,Helen,Strong,1dabacad615ff91e773ade6510a3da26,2016-01-24T00:00:00.000+05:30,14:38:23,1453646303,gas_transport,Friesen-DAmore,70,36.951127,-108.18483,0
4483018920250,Helen,Strong,53cb6491ab6203334cd1eed62a25c1b8,2016-01-24T00:00:00.000+05:30,14:52:32,1453647152,shopping_net,Stamm-Witting,70,36.956391,-108.178488,0
